rank,graph6,alpha,theta_scs,delta_scs,edges,pr_scs,status_scs
7228,GCZNMw,3,3.0,-0.0,15,9.530079322521946e-14,optimal
7229,GCZNM{,3,3.0,0.0,16,2.683857342438077e-13,optimal
7230,GCZNNK,3,3.0,-0.0,15,3.211656269840569e-14,optimal
7231,GCZNNW,3,3.0,0.0,15,3.480424089411018e-14,optimal
7232,GCZNN[,3,3.0,0.0,16,3.025014842794765e-15,optimal
7233,GCZNNg,3,3.0,-0.0,15,8.721139150046889e-14,optimal
7234,GCZNNk,3,3.0,-0.0,16,2.3996424507148956e-14,optimal
7235,GCZNNo,3,3.0,0.0,15,1.670855308684572e-15,optimal
7236,GCZNNs,3,3.0,-0.0,16,2.220446049250313e-16,optimal
7237,GCZNNw,3,3.0,-0.0,16,1.1102230246251565e-15,optimal
7238,GCZNN{,3,3.0,-0.0,17,5.467840580923738e-14,optimal
7239,GCZN^[,3,3.0,-0.0,17,3.5860203695392556e-14,optimal
7240,GCZN^w,3,3.0,-0.0,17,9.59116158630636e-16,optimal
7241,GCZN^{,3,3.0,0.0,18,7.238654120556021e-14,optimal
7242,GCZN`w,3,3.0,0.0,14,2.5457949613039816e-16,optimal
7243,GCZNbw,3,3.0,0.0,15,3.3306690738754696e-16,optimal
7244,GCZNb{,3,3.0,0.0,16,3.103850588673264e-14,optimal
7245,GCZNdw,3,3.0,0.0,15,1.4661584191084814e-12,optimal
7246,GCZNd{,3,3.0,-0.0,16,2.220446049250313e-16,optimal
7247,GCZNeW,3,3.0,-0.0,14,8.881784197001252e-16,optimal
7248,GCZNe[,3,3.0,-0.0,15,2.220446049250313e-16,optimal
7249,GCZNew,3,3.0,-0.0,15,6.217248937900877e-15,optimal
7250,GCZNe{,3,3.0,-0.0,16,1.709743457922741e-14,optimal
7251,GCZNfG,3,3.0,0.0,14,7.808120114959858e-13,optimal
7252,GCZNfK,3,3.0,0.0,15,2.5048209867794e-15,optimal
7253,GCZNfO,3,3.0,0.0,14,3.85799498410664e-13,optimal
7254,GCZNfS,3,3.0,0.0,15,2.0704762591554568e-13,optimal
7255,GCZNfW,3,3.0,-0.0,15,1.0086538415031888e-14,optimal
7256,GCZNf[,3,3.0,-0.0,16,4.344293208329046e-15,optimal
7257,GCZNfc,3,3.0,-0.0,15,1.4601928491808171e-15,optimal
7258,GCZNfg,3,3.0,0.0,15,1.65220415340126e-14,optimal
7259,GCZNfk,3,3.0,0.0,16,1.816324868286756e-13,optimal
7260,GCZNfo,3,3.0,-0.0,15,7.509429473134271e-19,optimal
7261,GCZNfs,3,3.0,-0.0,16,2.220446049250313e-16,optimal
7262,GCZNfw,3,3.0,-0.0,16,2.7200464103316335e-14,optimal
7263,GCZNf{,3,3.0,0.0,17,2.424727085781342e-13,optimal
7264,GCZNn[,3,3.0,-0.0,17,6.661338147750939e-15,optimal
7265,GCZNnk,3,3.0,-0.0,17,1.0609192316333371e-13,optimal
7266,GCZNnw,3,3.0,0.0,17,1.0548872287261758e-12,optimal
7267,GCZNn{,3,3.0,-0.0,18,1.3013714680840059e-12,optimal
7268,GCZNv[,3,3.0,-0.0,17,6.139533326177116e-14,optimal
7269,GCZNvg,3,3.0,0.0,16,1.1102230246251565e-14,optimal
7270,GCZNvk,3,3.0,0.0,17,1.3322676295501878e-14,optimal
7271,GCZNvs,3,3.0,-0.0,17,1.8451657809483068e-13,optimal
7272,GCZNvw,3,3.0,0.0,17,7.610342482458232e-13,optimal
7273,GCZNv{,3,3.0,-0.0,18,6.661338147750939e-16,optimal
7274,GCZN~w,3,3.0,-0.0,18,2.6591409296694586e-14,optimal
7275,GCZN~{,3,3.0,0.0,19,3.4635980173607513e-13,optimal
7276,GCZTa[,3,3.0,0.0,13,4.440892098500626e-16,optimal
7277,GCZTbK,3,3.0,0.0,13,5.939402341050481e-16,optimal
7278,GCZTb[,3,3.0,-0.0,14,3.8413716652030416e-14,optimal
7279,GCZTck,3,3.0,-0.0,13,6.000206220002279e-15,optimal
7280,GCZTcw,3,3.0,0.0,13,1.5774800917755554e-14,optimal
7281,GCZTc{,3,3.0,0.0,14,6.669247031605064e-16,optimal
7282,GCZTdW,3,3.0,0.0,13,2.2590068912640977e-15,optimal
7283,GCZTdg,3,3.0,0.0,13,4.440892098500626e-16,optimal
7284,GCZTdw,3,3.0,-0.0,14,2.529290411031957e-14,optimal
7285,GCZTeK,3,3.0,0.0,13,4.440892098500626e-16,optimal
7286,GCZTeW,3,3.0,0.0,13,5.670995995436056e-16,optimal
7287,GCZTe[,3,3.0,-0.0,14,1.5442833217199594e-13,optimal
7288,GCZTeg,3,3.0,0.0,13,1.199040866595169e-14,optimal
7289,GCZTek,3,3.0,-0.0,14,8.881784197001252e-16,optimal
7290,GCZTeo,3,3.0,-0.0,13,1.3467242084981402e-13,optimal
7291,GCZTew,3,3.0,0.0,14,8.881784197001252e-16,optimal
7292,GCZTe{,3,3.0,0.0,15,1.5543122344752192e-15,optimal
7293,GCZTfK,3,3.0,-0.0,14,6.661338147750939e-16,optimal
7294,GCZTfO,3,3.0,0.0,13,2.881966668907099e-13,optimal
7295,GCZTfW,3,3.0,-0.0,14,3.6888450853764975e-14,optimal
7296,GCZTf[,3,3.0,-0.0,15,1.7963408538435033e-13,optimal
7297,GCZTf_,4,4.0,-0.0,13,1.1102230246251565e-15,optimal
7298,GCZTfg,3,3.0,0.0,14,2.1516122217235534e-13,optimal
7299,GCZTfk,3,3.0,0.0,15,6.661338147750939e-16,optimal
7300,GCZTfo,3,3.0,-0.0,14,2.220446049250313e-16,optimal
7301,GCZTfw,3,3.0,0.0,15,1.6015801727995638e-14,optimal
7302,GCZTf{,3,3.0,-0.0,16,8.498299864205668e-14,optimal
7303,GCZTlw,3,3.0,0.0,15,2.35021303276224e-13,optimal
7304,GCZTmw,3,3.0,-0.0,15,8.881784197001252e-16,optimal
7305,GCZTm{,3,3.0,-0.0,16,3.3306690738754696e-16,optimal
7306,GCZTnW,3,3.0,-0.0,15,6.861178292183467e-14,optimal
7307,GCZTn[,3,3.0,0.0,16,3.0720924625143152e-15,optimal
7308,GCZTng,3,3.0,0.0,15,1.2212453270876722e-14,optimal
7309,GCZTnk,3,3.0,-0.0,16,3.3306690738754696e-16,optimal
7310,GCZTno,3,3.0,-0.0,15,4.440892098500626e-16,optimal
7311,GCZTnw,3,3.0,-0.0,16,5.835948569725575e-19,optimal
7312,GCZTn{,3,3.0,-0.0,17,6.661338147750939e-16,optimal
7313,GCZTrW,3,3.0,-0.0,14,6.661338147750939e-16,optimal
7314,GCZTts,3,3.0,0.0,15,8.977820638528689e-17,optimal
7315,GCZTtw,3,3.0,-0.0,15,7.349413145152467e-15,optimal
7316,GCZTt{,3,3.0,0.0,16,1.7763568394002505e-15,optimal
7317,GCZTuW,3,3.0,-0.0,14,2.7755575615628914e-15,optimal
7318,GCZTus,3,3.0,-0.0,15,1.3766765505351941e-14,optimal
7319,GCZTuw,3,3.0,-0.0,15,6.661338147750939e-16,optimal
7320,GCZTu{,3,3.0,-0.0,16,8.881784197001252e-16,optimal
7321,GCZTvW,3,3.0,-0.0,15,2.220446049250313e-16,optimal
7322,GCZTv[,3,3.0,-0.0,16,2.666755705149626e-13,optimal
7323,GCZTvc,3,3.0,-0.0,15,1.7312787846572587e-15,optimal
7324,GCZTvg,3,3.0,0.0,15,1.1102230246251565e-15,optimal
7325,GCZTvk,3,3.0,-0.0,16,8.881784197001252e-16,optimal
7326,GCZTvo,3,3.0,-0.0,15,1.3322676295501878e-15,optimal
7327,GCZTvs,3,3.0,0.0,16,6.661338147750939e-16,optimal
7328,GCZTvw,3,3.0,-0.0,16,1.1102230246251565e-16,optimal
7329,GCZTv{,3,3.0,-0.0,17,1.1102230246251565e-16,optimal
7330,GCZT|{,3,3.0,0.0,17,1.7763568394002505e-15,optimal
7331,GCZT}{,3,3.0,0.0,17,1.1102230246251565e-16,optimal
7332,GCZT~k,3,3.0,0.0,17,1.1102230246251565e-15,optimal
7333,GCZT~o,3,3.0,0.0,16,1.7763568394002505e-15,optimal
7334,GCZT~s,3,3.0,-0.0,17,1.1010733660408184e-17,optimal
7335,GCZT~w,3,3.0,-0.0,17,4.440892098500626e-16,optimal
7336,GCZT~{,3,3.0,0.0,18,3.6637359812630166e-15,optimal
7337,GCZUlk,3,3.0,0.0,15,5.997835994964336e-17,optimal
7338,GCZUlw,3,3.0,0.0,15,6.532175937479619e-19,optimal
7339,GCZUl{,3,3.0,0.0,16,2.220446049250313e-16,optimal
7340,GCZUmk,3,3.0,-0.0,15,1.1102230246251565e-16,optimal
7341,GCZUmw,3,3.0,0.0,15,6.661338147750939e-16,optimal
7342,GCZUm{,3,3.0,0.0,16,3.3306690738754696e-16,optimal
7343,GCZUnW,3,3.0,-0.0,15,1.4765966227514582e-14,optimal
7344,GCZUn[,3,3.0,0.0,16,5.551115123125783e-16,optimal
7345,GCZUng,3,3.0,-0.0,15,4.360956040727615e-13,optimal
7346,GCZUnk,3,3.0,-0.0,16,8.881784197001252e-16,optimal
7347,GCZUno,3,3.0,0.0,15,2.220446049250313e-16,optimal
7348,GCZUnw,3,3.0,0.0,16,4.440892098500626e-16,optimal
7349,GCZUn{,3,3.0,-0.0,17,9.992007221626409e-16,optimal
7350,GCZUtW,3,3.0,0.0,14,1.039226006585984e-12,optimal
7351,GCZUt{,3,3.0,-0.0,16,1.7972768654861695e-18,optimal
7352,GCZUuW,3,3.0,-0.0,14,2.131043177760043e-14,optimal
7353,GCZUug,3,3.0,0.0,14,1.4569950671267184e-18,optimal
7354,GCZUuo,4,4.0,0.0,14,8.662563689172047e-18,optimal
7355,GCZUus,3,3.0,0.0,15,2.2870594307278225e-14,optimal
7356,GCZUuw,3,3.0,-0.0,15,1.8223565392771095e-14,optimal
7357,GCZUu{,3,3.0,0.0,16,5.417888360170764e-14,optimal
7358,GCZUvG,3,3.0,0.0,14,4.59222009373323e-14,optimal
7359,GCZUvW,3,3.0,0.0,15,9.287435521201164e-13,optimal
7360,GCZUv[,3,3.0,0.0,16,5.653488600634974e-13,optimal
7361,GCZUvg,3,3.0,0.0,15,1.0117464927034831e-13,optimal
7362,GCZUvk,3,3.0,-0.0,16,4.440892098500626e-16,optimal
7363,GCZUvo,3,3.0,0.0,15,1.0136389623840535e-12,optimal
7364,GCZUvs,3,3.0,0.0,16,1.2950175555326934e-14,optimal
7365,GCZUvw,3,3.0,0.0,16,2.7198732848442296e-13,optimal
7366,GCZUv{,3,3.0,-0.0,17,3.552713678800501e-15,optimal
7367,GCZU}{,3,3.0,-0.0,17,1.3322676295501878e-15,optimal
7368,GCZU~o,3,3.0,-0.0,16,1.1102230246251565e-16,optimal
7369,GCZU~s,3,3.0,-0.0,17,3.3306690738754696e-15,optimal
7370,GCZU~w,3,3.0,-0.0,17,1.1028878152814489e-17,optimal
7371,GCZU~{,3,3.0,-0.0,18,1.7763568394002505e-15,optimal
7372,GCZVBW,3,3.0,0.0,13,4.566307784308035e-13,optimal
7373,GCZVBs,3,3.0,0.0,14,1.5543122344752192e-15,optimal
7374,GCZVBw,3,3.0,0.0,14,1.8256047176382807e-13,optimal
7375,GCZVDW,3,3.0,-0.0,13,6.498068098415328e-14,optimal
7376,GCZVDg,3,3.0,-0.0,13,4.440892098500626e-16,optimal
7377,GCZVDw,3,3.0,-0.0,14,1.2232340325772556e-14,optimal
7378,GCZVEK,3,3.0,0.0,13,2.0994394942218307e-14,optimal
7379,GCZVES,3,3.0,0.0,13,4.18901879676995e-13,optimal
7380,GCZVEW,3,3.0,-0.0,13,2.2942937865233495e-14,optimal
7381,GCZVEc,3,3.0,0.0,13,2.4649494901531113e-14,optimal
7382,GCZVEg,3,3.0,0.0,13,3.494984833364382e-14,optimal
7383,GCZVEk,3,3.0,-0.0,14,2.220446049250313e-16,optimal
7384,GCZVEo,3,3.0,0.0,13,7.448235960191586e-15,optimal
7385,GCZVEs,3,3.0,-0.0,14,1.7655072355115292e-14,optimal
7386,GCZVEw,3,3.0,-0.0,14,1.1102230246251565e-16,optimal
7387,GCZVFC,3,3.0,-0.0,13,2.104496334046565e-14,optimal
7388,GCZVFK,3,3.0,-0.0,14,4.512375133730449e-13,optimal
7389,GCZVFO,3,3.0,-0.0,13,3.676233998022855e-14,optimal
7390,GCZVFS,3,3.0,0.0,14,1.0269457570510995e-13,optimal
7391,GCZVFW,3,3.0,-0.0,14,4.440892098500626e-16,optimal
7392,GCZVF[,3,3.0,0.0,15,1.1102230246251565e-16,optimal
7393,GCZVF_,4,4.0,-0.0,13,1.5543122344752192e-15,optimal
7394,GCZVFc,3,3.0,0.0,14,9.069290768745568e-14,optimal
7395,GCZVFg,3,3.0,-0.0,14,9.049580378135122e-13,optimal
7396,GCZVFk,3,3.0,-0.0,15,3.4496794631330066e-14,optimal
7397,GCZVFo,3,3.0,0.0,14,4.440892098500626e-16,optimal
7398,GCZVFs,3,3.0,-0.0,15,3.3858829057400616e-13,optimal
7399,GCZVFw,3,3.0,-0.0,15,2.7025371610012124e-14,optimal
7400,GCZVF{,3,3.0,-0.0,16,4.107825191113079e-15,optimal
7401,GCZVPw,3,3.0,-0.0,14,1.1102230246251565e-15,optimal
7402,GCZVRs,3,3.0,0.0,15,7.171994388411929e-13,optimal
7403,GCZVRw,3,3.0,-0.0,15,1.4653458541281265e-12,optimal
7404,GCZVR{,3,3.0,-0.0,16,9.103828801926284e-14,optimal
7405,GCZVSw,3,3.0,0.0,14,3.2462022312136234e-17,optimal
7406,GCZVTs,3,3.0,0.0,15,6.616929226765933e-14,optimal
7407,GCZVTw,3,3.0,-0.0,15,1.3322676295501878e-15,optimal
7408,GCZVT{,3,3.0,0.0,16,4.3298697960381105e-15,optimal
7409,GCZVUW,3,3.0,0.0,14,1.006703082561703e-15,optimal
7410,GCZVUs,3,3.0,-0.0,15,9.111422966648902e-14,optimal
7411,GCZVUw,3,3.0,0.0,15,2.220446049250313e-16,optimal
7412,GCZVU{,3,3.0,-0.0,16,1.8118839761882555e-13,optimal
7413,GCZVVG,3,3.0,-0.0,14,1.396257493170384e-13,optimal
7414,GCZVVS,3,3.0,0.0,15,1.1102230246251565e-16,optimal
7415,GCZVVW,3,3.0,0.0,15,3.8260944700209657e-14,optimal
7416,GCZVV[,3,3.0,-0.0,16,8.448797217397441e-14,optimal
7417,GCZVVc,3,3.0,-0.0,15,7.459303635712235e-14,optimal
7418,GCZVVg,3,3.0,-0.0,15,1.474376176702208e-13,optimal
7419,GCZVVk,3,3.0,-0.0,16,1.4099832412739488e-14,optimal
7420,GCZVVo,3,3.0,-0.0,15,1.1102230246251565e-16,optimal
7421,GCZVVs,3,3.0,-0.0,16,2.8488322811881517e-13,optimal
7422,GCZVVw,3,3.0,0.0,16,5.278000259067994e-13,optimal
7423,GCZVV{,3,3.0,-0.0,17,8.770761894538737e-14,optimal
7424,GCZVZ{,3,3.0,0.0,17,5.284661597215745e-14,optimal
7425,GCZV\{,3,3.0,-0.0,17,5.1514348342607263e-14,optimal
7426,GCZV]{,3,3.0,0.0,17,8.881784197001252e-16,optimal
7427,GCZV^[,3,3.0,-0.0,17,6.514314527005379e-14,optimal
7428,GCZV^k,3,3.0,0.0,17,6.30062945925901e-14,optimal
7429,GCZV^o,3,3.0,-0.0,16,1.6764367671839864e-14,optimal
7430,GCZV^s,3,3.0,0.0,17,9.325873406851315e-15,optimal
7431,GCZV^w,3,3.0,-0.0,17,3.1885950675187987e-14,optimal
7432,GCZV^{,3,3.0,-0.0,18,7.6323072160846e-15,optimal
7433,GCZVdw,3,3.0,-0.0,15,3.682401027153955e-15,optimal
7434,GCZVd{,3,3.0,0.0,16,2.4646951146678475e-14,optimal
7435,GCZVeW,3,3.0,-0.0,14,8.680720769612456e-13,optimal
7436,GCZVeg,3,3.0,0.0,14,9.315110702420418e-15,optimal
7437,GCZVeo,3,3.0,0.0,14,5.8287734766961594e-15,optimal
7438,GCZVes,3,3.0,-0.0,15,2.544197217366455e-13,optimal
7439,GCZVew,3,3.0,-0.0,15,6.661338147750939e-16,optimal
7440,GCZVe{,3,3.0,-0.0,16,2.842170943040401e-14,optimal
7441,GCZVfG,3,3.0,0.0,14,9.306639352802849e-14,optimal
7442,GCZVfO,3,3.0,-0.0,14,1.1102230246251565e-15,optimal
7443,GCZVfW,3,3.0,0.0,15,1.3322676295501878e-15,optimal
7444,GCZVf[,3,3.0,-0.0,16,3.274797740461355e-13,optimal
7445,GCZVf_,4,4.0,0.0,14,2.220446049250313e-15,optimal
7446,GCZVfc,3,3.0,0.0,15,5.573319583618286e-14,optimal
7447,GCZVfg,3,3.0,0.0,15,5.329070518200751e-15,optimal
7448,GCZVfk,3,3.0,-0.0,16,3.3306690738754696e-16,optimal
7449,GCZVfo,3,3.0,-0.0,15,4.440892098500626e-15,optimal
7450,GCZVfs,3,3.0,0.0,16,1.2241239492232465e-13,optimal
7451,GCZVfw,3,3.0,0.0,16,2.731148640577885e-14,optimal
7452,GCZVf{,3,3.0,0.0,17,2.5135449277513544e-13,optimal
7453,GCZVm{,3,3.0,0.0,17,4.440892098500626e-16,optimal
7454,GCZVnk,3,3.0,0.0,17,4.440892098500626e-16,optimal
7455,GCZVno,3,3.0,-0.0,16,4.440892098500626e-16,optimal
7456,GCZVns,3,3.0,-0.0,17,8.881784197001252e-16,optimal
7457,GCZVnw,3,3.0,-0.0,17,2.1316282072803006e-14,optimal
7458,GCZVn{,3,3.0,0.0,18,2.220446049250313e-16,optimal
7459,GCZVvo,3,3.0,-0.0,16,5.980167718983765e-15,optimal
7460,GCZVvs,3,3.0,-0.0,17,8.881784197001252e-16,optimal
7461,GCZVvw,3,3.0,-0.0,17,7.105427357601002e-15,optimal
7462,GCZVv{,3,3.0,0.0,18,2.220446049250313e-15,optimal
7463,GCZV~w,3,3.0,-0.0,18,2.7755575615628914e-15,optimal
7464,GCZV~{,3,3.0,-0.0,19,1.1102230246251565e-16,optimal
7465,GCZ\r[,3,3.0,-0.0,16,1.1102230246251565e-15,optimal
7466,GCZ\s{,3,3.0,0.0,16,9.231447960456028e-15,optimal
7467,GCZ\u[,3,3.0,0.0,16,1.7430501486614958e-14,optimal
7468,GCZ\uk,3,3.0,0.0,16,1.0747470125977871e-16,optimal
7469,GCZ\uw,3,3.0,0.0,16,4.440892098500626e-16,optimal
7470,GCZ\u{,3,3.0,-0.0,17,3.3306690738754696e-15,optimal
7471,GCZ\vK,3,3.0,0.0,16,7.498138532097139e-16,optimal
7472,GCZ\v[,3,3.0,0.0,17,2.0317081350640365e-14,optimal
7473,GCZ\vg,3,3.0,0.0,16,4.440892098500626e-16,optimal
7474,GCZ\vk,3,3.0,0.0,17,2.220446049250313e-16,optimal
7475,GCZ\vo,3,3.0,0.0,16,6.572520305780927e-14,optimal
7476,GCZ\vw,3,3.0,0.0,17,3.3306690738754696e-15,optimal
7477,GCZ\v{,3,3.0,-0.0,18,2.220446049250313e-16,optimal
7478,GCZ\~k,3,3.0,-0.0,18,1.2212453270876722e-15,optimal
7479,GCZ\~w,3,3.0,0.0,18,6.661338147750939e-16,optimal
7480,GCZ\~{,3,3.0,-0.0,19,4.440892098500626e-16,optimal
7481,GCZ]r[,3,3.0,-0.0,16,3.594902153736257e-13,optimal
7482,GCZ]s{,3,3.0,-0.0,16,6.50691285740587e-15,optimal
7483,GCZ]t[,3,3.0,-0.0,16,1.1119379248001018e-13,optimal
7484,GCZ]tk,3,3.0,0.0,16,1.6594431027172875e-14,optimal
7485,GCZ]tw,3,3.0,0.0,16,3.907985046680551e-14,optimal
7486,GCZ]t{,3,3.0,0.0,17,3.080411407675948e-14,optimal
7487,GCZ]u[,3,3.0,-0.0,16,4.0925439552868405e-13,optimal
7488,GCZ]uk,3,3.0,0.0,16,1.1102230246251565e-14,optimal
7489,GCZ]uw,3,3.0,0.0,16,2.220446049250313e-16,optimal
7490,GCZ]u{,3,3.0,-0.0,17,6.734469470497079e-15,optimal
7491,GCZ]vK,3,3.0,0.0,16,6.461715535070135e-13,optimal
7492,GCZ]v[,3,3.0,0.0,17,1.0104655880805682e-13,optimal
7493,GCZ]vg,3,3.0,-0.0,16,8.881784197001252e-16,optimal
7494,GCZ]vk,3,3.0,-0.0,17,9.103828801926284e-15,optimal
7495,GCZ]vw,3,3.0,0.0,17,1.3322676295501878e-15,optimal
7496,GCZ]v{,3,3.0,-0.0,18,5.10702591327572e-14,optimal
7497,GCZ]|{,3,3.0,0.0,18,3.219646771412954e-15,optimal
7498,GCZ]}{,3,3.0,-0.0,18,1.5543122344752192e-15,optimal
7499,GCZ]~k,3,3.0,0.0,18,4.440892098500626e-16,optimal
7500,GCZ]~w,3,3.0,-0.0,18,4.440892098500626e-16,optimal
7501,GCZ]~{,3,3.0,-0.0,19,1.1102230246251565e-14,optimal
7502,GCZ^b[,3,3.0,0.0,16,6.772360450213455e-15,optimal
7503,GCZ^c{,3,3.0,-0.0,16,7.290820003971405e-15,optimal
7504,GCZ^d[,3,3.0,0.0,16,1.199040866595169e-13,optimal
7505,GCZ^dk,3,3.0,0.0,16,2.220446049250313e-16,optimal
7506,GCZ^dw,3,3.0,-0.0,16,2.1094237467877974e-15,optimal
7507,GCZ^d{,3,3.0,-0.0,17,3.3306690738754696e-15,optimal
7508,GCZ^e[,3,3.0,-0.0,16,9.325065995060426e-13,optimal
7509,GCZ^ek,3,3.0,-0.0,16,6.328705190461526e-19,optimal
7510,GCZ^ew,3,3.0,0.0,16,2.6645352591003757e-15,optimal
7511,GCZ^e{,3,3.0,-0.0,17,3.219646771412954e-15,optimal
7512,GCZ^fK,3,3.0,-0.0,16,1.4099832412739488e-14,optimal
7513,GCZ^f[,3,3.0,0.0,17,2.1094237467877974e-13,optimal
7514,GCZ^fc,3,3.0,0.0,16,2.886579864025407e-15,optimal
7515,GCZ^fg,3,3.0,0.0,16,2.7129374764291926e-15,optimal
7516,GCZ^fk,3,3.0,0.0,17,1.5543122344752192e-15,optimal
7517,GCZ^fo,3,3.0,0.0,16,9.325873406851315e-15,optimal
7518,GCZ^fs,3,3.0,-0.0,17,6.661338147750939e-16,optimal
7519,GCZ^fw,3,3.0,-0.0,17,2.8950655320250355e-17,optimal
7520,GCZ^f{,3,3.0,0.0,18,1.1102230246251565e-15,optimal
7521,GCZ^nk,3,3.0,0.0,18,1.1102230246251565e-16,optimal
7522,GCZ^nw,3,3.0,-0.0,18,2.7755575615628914e-15,optimal
7523,GCZ^n{,3,3.0,-0.0,19,2.987347820552057e-16,optimal
7524,GCZ^vg,3,3.0,-0.0,17,6.620198583972019e-16,optimal
7525,GCZ^vk,3,3.0,0.0,18,3.9968028886505635e-15,optimal
7526,GCZ^vs,3,3.0,-0.0,18,8.729434058558675e-14,optimal
7527,GCZ^vw,3,3.0,0.0,18,4.884981308350689e-15,optimal
7528,GCZ^v{,3,3.0,0.0,19,2.55351295663786e-15,optimal
7529,GCZ^~{,3,3.0,-0.0,20,1.1102230246251565e-15,optimal
7530,GCZbc[,4,4.0,-0.0,13,1.7763568394002505e-15,optimal
7531,GCZbf_,4,4.0,-0.0,13,3.1086244689504383e-15,optimal
7532,GCZbjw,3,3.0,-0.0,15,2.939579625009573e-16,optimal
7533,GCZbmk,3,3.0,0.0,15,5.362377208939506e-14,optimal
7534,GCZbmw,3,3.0,0.0,15,2.4646951146678475e-14,optimal
7535,GCZbm{,3,3.0,0.0,16,1.5778678457098416e-15,optimal
7536,GCZbnW,3,3.0,-0.0,15,1.5625031278637764e-14,optimal
7537,GCZbn[,3,3.0,0.0,16,1.1102230246251565e-14,optimal
7538,GCZbng,3,3.0,0.0,15,2.452566533681567e-14,optimal
7539,GCZbnk,3,3.0,-0.0,16,2.790453229937567e-15,optimal
7540,GCZbno,3,3.0,0.0,15,4.744845469007681e-16,optimal
7541,GCZbnw,3,3.0,0.0,16,7.717121774364288e-15,optimal
7542,GCZbn{,3,3.0,-0.0,17,3.620626865403269e-14,optimal
7543,GCZbrg,3,3.0,-0.0,14,7.164769149374627e-14,optimal
7544,GCZbrs,3,3.0,0.0,15,2.4424906541753444e-15,optimal
7545,GCZbrw,3,3.0,0.0,15,1.0709757148114797e-13,optimal
7546,GCZbr{,3,3.0,-0.0,16,5.676330934549751e-13,optimal
7547,GCZbsw,3,3.0,-0.0,14,5.647336864289003e-15,optimal
7548,GCZbuw,3,3.0,0.0,15,3.1723092534799698e-15,optimal
7549,GCZbu{,3,3.0,0.0,16,1.3322676295501878e-15,optimal
7550,GCZbvG,3,3.0,-0.0,14,2.220446049250313e-15,optimal
7551,GCZbvK,3,3.0,-0.0,15,3.058477600486675e-14,optimal
7552,GCZbvS,3,3.0,-0.0,15,1.6552348698228892e-13,optimal
7553,GCZbvW,3,3.0,0.0,15,3.896536334245324e-14,optimal
7554,GCZbv[,3,3.0,0.0,16,2.864375403532904e-14,optimal
7555,GCZbvc,3,3.0,0.0,15,1.1102230246251565e-16,optimal
7556,GCZbvg,3,3.0,-0.0,15,1.0840880814368986e-14,optimal
7557,GCZbvk,3,3.0,-0.0,16,3.879450046274377e-13,optimal
7558,GCZbvo,3,3.0,-0.0,15,3.514808880766104e-14,optimal
7559,GCZbvs,3,3.0,-0.0,16,5.320231957216944e-15,optimal
7560,GCZbvw,3,3.0,-0.0,16,1.5780877997538322e-16,optimal
7561,GCZbv{,3,3.0,0.0,17,1.6731943198869775e-13,optimal
7562,GCZbz{,3,3.0,0.0,17,4.440892098500626e-15,optimal
7563,GCZb~[,3,3.0,0.0,17,3.552713678800501e-15,optimal
7564,GCZb~k,3,3.0,-0.0,17,7.350405596697555e-13,optimal
7565,GCZb~o,3,3.0,-0.0,16,2.2048873093005382e-13,optimal
7566,GCZb~s,3,3.0,0.0,17,1.2113096088321308e-13,optimal
7567,GCZb~w,3,3.0,-0.0,17,5.067945687596478e-13,optimal
7568,GCZb~{,3,3.0,-0.0,18,1.2613455378814035e-13,optimal
7569,GCZejs,3,3.0,0.0,15,1.4239021355086473e-12,optimal
7570,GCZejw,3,3.0,-0.0,15,1.3271708469626344e-13,optimal
7571,GCZej{,3,3.0,0.0,16,1.5450768503969072e-14,optimal
7572,GCZelk,3,3.0,-0.0,15,4.440892098500626e-16,optimal
7573,GCZels,3,3.0,0.0,15,3.7360021259511246e-13,optimal
7574,GCZelw,3,3.0,0.0,15,7.443731079652275e-16,optimal
7575,GCZel{,3,3.0,0.0,16,2.665926403960762e-16,optimal
7576,GCZemk,3,3.0,0.0,15,6.432670357578992e-15,optimal
7577,GCZems,3,3.0,0.0,15,9.808739173674411e-14,optimal
7578,GCZemw,3,3.0,0.0,15,2.543981031103932e-13,optimal
7579,GCZem{,3,3.0,-0.0,16,1.7763568394002505e-15,optimal
7580,GCZenS,3,3.0,-0.0,15,6.348565933564703e-15,optimal
7581,GCZenW,3,3.0,0.0,15,2.0485225715896953e-13,optimal
7582,GCZen[,3,3.0,-0.0,16,2.116731227042474e-13,optimal
7583,GCZenc,3,3.0,0.0,15,1.9488762286085256e-13,optimal
7584,GCZeng,3,3.0,-0.0,15,2.6617176853146233e-13,optimal
7585,GCZenk,3,3.0,-0.0,16,1.7763568394002505e-15,optimal
7586,GCZeno,3,3.0,-0.0,15,2.859726336842485e-14,optimal
7587,GCZens,3,3.0,0.0,16,2.220446049250313e-16,optimal
7588,GCZenw,3,3.0,0.0,16,4.290488280651169e-14,optimal
7589,GCZen{,3,3.0,0.0,17,1.2067130664185542e-16,optimal
7590,GCZepw,3,3.0,-0.0,14,8.07948550766995e-13,optimal
7591,GCZer[,3,3.0,0.0,15,3.1086244689504383e-15,optimal
7592,GCZers,3,3.0,-0.0,15,6.048383499076741e-14,optimal
7593,GCZerw,3,3.0,-0.0,15,3.590080870638064e-14,optimal
7594,GCZer{,3,3.0,-0.0,16,1.7029101229528583e-13,optimal
